"date","RPI","W875RX1","DPCERA3M086SBEA","CMRMTSPLx","RETAILx","INDPRO","IPFPNSS","IPFINAL","IPCONGD","IPDCONGD","IPNCONGD","IPBUSEQ","IPMAT","IPDMAT","IPNMAT","IPMANSICS","IPFUELS","CUMFNS","HWI","HWIURATIO","CLF16OV","CE16OV","UNRATE","UEMPMEAN","UEMPLT5","UEMP5TO14","UEMP15OV","UEMP15T26","UEMP27OV","CLAIMSx","PAYEMS","USGOOD","CES1021000001","USCONS","MANEMP","DMANEMP","NDMANEMP","SRVPRD","USTPU","USWTRADE","USTRADE","USFIRE","USGOVT","CES0600000007","AWOTMAN","AWHMAN","HOUST","HOUSTNE","HOUSTMW","HOUSTS","HOUSTW","PERMIT","PERMITNE","PERMITMW","PERMITS","PERMITW","AMDMNOx","AMDMUOx","BUSINVx","ISRATIOx","M1SL","M2SL","M2REAL","TOTRESNS","NONBORRES","BUSLOANS","REALLN","NONREVSL","CONSPI","S&P 500","S&P div yield","S&P PE ratio","FEDFUNDS","CP3Mx","TB3MS","TB6MS","GS1","GS5","GS10","AAA","BAA","COMPAPFFx","TB3SMFFM","TB6SMFFM","T1YFFM","T5YFFM","T10YFFM","AAAFFM","BAAFFM","EXSZUSx","EXJPUSx","EXUSUKx","EXCAUSx","CES0600000008","CES2000000008","CES3000000008","DTCOLNVHFNM","DTCTHFNM","INVEST","WPSFD49207","WPSFD49502","WPSID61","WPSID62","OILPRICEx","PPICMM","CPIAUCSL","CPIAPPSL","CPITRNSL","CPIMEDSL","CUSR0000SAC","CUSR0000SAD","CUSR0000SAS","CPIULFSL","CUSR0000SA0L2","CUSR0000SA0L5","PCEPI","DDURRG3M086SBEA","DNDGRG3M086SBEA","DSERRG3M086SBEA"
1968-02-01,0.00759384636128857,0.00815031747871586,0.00101966182664803,-0.00315671532343664,0.0117428726378215,0.00357610750984438,0.00576458338167907,0.00518391517606354,0.00532797874514213,0.0157836321773748,0.00115785698974591,0.000908438667166056,6.35478780517396e-05,0.00381910762581583,-0.00785957746402888,0.00439389580417737,0.0170469168630976,-0.00159999999999627,-40,-0.0593708740000001,0.00836932385763944,0.00705670277555903,0.0999999999999996,-0.700000000000001,0.159427736928102,-0.0674927330350021,-0.0721218741820921,-0.0797765024277206,-0.0596382663197312,-0.0234477330815714,0.00613347791684404,0.00908395218700164,0.00274348594575091,0.0563102740710697,0.000775752241484184,-0.000271456365055656,0.00243013485329158,0.00468967909566587,0.00656340599310035,0.00515489511389866,0.00709684646136566,0.00409384920681255,0.00211747845179211,40.4,0,40.8,7.32646561384032,5.35185813347607,5.91889385427315,6.46458830368996,5.69035945432406,7.20191631753163,5.41164605185504,5.9427993751267,6.13122648948314,5.62401750618734,0.00603546299804592,0.00396921369455328,0.00552318079141934,0,-0.00327268730070251,0.000730128663159135,0.00277643439047193,-0.0273522366361525,-0.0355453187250996,-0.00421708807212529,0.000912588330243658,0.0235751744849395,-0.000187145,-0.0461893824693744,0.156756963,-0.0437736260143136,0.0999999999999996,-0.0999999999999996,-0.0199999999999996,-0.0700000000000003,-0.0199999999999996,0.0499999999999998,0.0299999999999994,-0.0700000000000003,-0.04,0.79,0.27,0.46,0.7,0.88,0.85,1.39,2.09,0.0010122389748084,-0.000144973499788925,4.15084158371659e-05,0.0023938875256891,-0.0101636322814407,-0.0341597567031331,-0.0107847615420396,0.0116475746486646,0.00787907770894591,0.00094706909832265,0.27662534928905,0.555556984460193,0.306278953054617,0.317965291737954,0,6.11742233691537,0.292825977908873,0.574164256767506,0.292825977908873,0.343053509678892,0.266311741948355,0.248447332766144,0.338409798424033,0.291971010333425,0.277392688272515,0.290275965796161,0.405451619746522,0.208812568307515,0.39639949701904,0.477669883641552
1968-03-01,0.00850180447837445,0.00488025288024652,0.0166106556772561,0.00741470235995045,0.0238277601696915,0.00311692554973542,0.002616795547425,0.00314933360192704,0.00592151658201923,-0.00213533980724323,0.00952884267952481,0.00862839603103804,0.00381454487964072,0.000233552559083527,0.00428901097638867,0.00158806722713667,-0.00580577592758669,-0.2453,68,0.0694936930000001,0.000332298100012451,0.00199192671832904,-0.0999999999999996,-0.199999999999999,-0.0351122055765769,-0.0749276070067664,-0.0459097013040779,-0.0754397076015758,0,-0.0766479229029731,0.00118950277946261,9.04240890395869e-05,-0.00222850867919888,-0.00265291238863874,0.000719802915828183,0.000361925447307954,0.00128415513116842,0.00172807274321585,0.0014442631068885,0.00223710215393957,0.00251931485596657,0.00282441738051098,0.00194412807947941,40.3,0,40.8,7.2902928824466,5.19849703126583,5.92425579741453,6.44094654063292,5.64544689764324,7.22256601882217,5.6937321388027,5.80513496891649,6.11809719804135,5.65948221575962,0.0437744892003114,0.0136806747669134,0.00420710370286947,0,0.00215397231287984,-0.000407015519565235,0.00231854293340117,0.00778214044205505,0.0037202380952381,0.00539453516348853,-2.74127624297904e-05,-0.00389929140818435,-0.00077722899999999,-0.0184613784124084,0.0715888570000001,-0.0168580201599533,0.34,0.14,0.19,0.16,0.17,0.17,0.180000000000001,0.0100000000000007,0.0499999999999998,0.59,0.12,0.28,0.53,0.71,0.69,1.06,1.8,-0.00396277359424269,-0.000144718320127524,-0.00395101264667996,-0.00230170888341524,0.00331660447290716,0.0262126950106012,0.00351476561872466,0.0054237125938279,0.00267522443036583,-0.000728112590285157,0.275862243907943,0.27662534928905,0.30534374868898,0.316957476127921,0,1.52674721307884,0.291971010333425,0.570886422032002,0,0.682596507040012,0.265604405811626,0.247831601446746,0.673403218134405,0.291121020745866,0.27662534928905,0.289435802636451,0.32542249444476,0.247588405284915,0.214260289086043,0.43586866168579
1968-04-01,0.00446327280545411,0.00304149702204803,-0.00371122743511743,-0.00198605602969515,-0.00228246521419884,0.00144541134517784,-0.00254723454175076,-0.00503201074524862,-0.00168512050634995,0.000939996032422119,-0.00260617754739734,-0.00497009164861151,0.0076096463302,0.00658159387600055,0.0211031261361598,0.000977338402603056,-0.015092141276007,-0.295500000000004,55,0.0905955549999999,0.00017888401974453,0.00241155542869009,-0.2,0.199999999999999,-0.139519694311959,0.0878613557913344,-0.128748982744308,-0.0938187552176544,-0.183439499895296,0.0192801507454998,0.00387094386999642,0.00397058681649831,0.0235743979316201,0.0038297292352496,0.00353611065188097,0.00415275490721712,0.00256337366225168,0.0038221532308409,0.00552968874845838,0.00304825589960345,0.00663914883410044,0.00281646250957479,0.00303541548408504,40.1,-0.3,40.3,7.34858753092759,5.41164605185504,5.95064255258773,6.45362499889269,5.73979291217923,7.15929190479756,5.49306144334055,5.79909265446053,6.10031895202006,5.58724865840025,-0.0408249031768957,0.00307392436890375,0.00836147837917167,0.010331125,0.00159041152345818,-0.000587434850540802,0.00179960200248441,0,0.0119047619047619,0.0089521619072741,-0.000432261051449778,0.00122405878228893,3.99660000000024e-05,0.0712576749575238,-0.213808712,0.0717758858993784,0.71,0.17,0.21,0.16,0.13,-0.0699999999999994,-0.100000000000001,0.0999999999999996,0.12,0.05,-0.38,-0.27,-0.05,-0.07,-0.12,0.45,1.21,0.00156855540556533,0.000615736362807873,0.000874726703697037,-0.00424903650546569,-4.41505976958023e-05,-0.0105055658052433,-0.0035522251156479,0.00445504134320629,0.00382078454603274,-0.0133710759656971,0.5494519317641,0.550965581096952,0,0.315956029036846,0,-6.2520356981334,0.291121020745866,0.567645800480543,-0.292825977908873,0.339558900113834,0.264900817157709,0,0.335008688528182,0.290275965796161,0.275862243907943,0.28860048891346,0.31319936116958,0.173248911567114,0.322902602612229,0.339451677835623
1968-05-01,0.00523574462649279,0.00610928291629342,0.0068875599218039,0.00698366946293838,0.00638526490273073,0.011156005731392,0.00855252000815909,0.00928861086808297,0.00533752598541648,0.0125956781914862,0.00243511272134711,0.0149272042000428,0.0151037354972612,0.0171576794604418,0.0195969797459972,0.0125571810641052,0.0331182050887469,0.715000000000003,11,-0.00983434500000002,0.00734487794395733,0.00719996780727605,0,-0.5,0.0873014927478515,-0.138886157762182,0.00507615303186082,0.0596598364063352,-0.0912914202094068,0,0.00142003455612105,0.00215914797569638,0.000167602447388226,-0.00323958463269847,0.00324881208636008,0.00251934630285433,0.00439935428916982,0.00105789796743849,-0.00204166580051535,0.00278870286792632,0.0022080958019508,0.00312012733624201,0.00227053034515734,40.5,0.6,40.9,7.24992553671799,5.36129216570943,5.85220247977447,6.3578422665081,5.59842195899838,7.16780918431644,5.38449506278909,5.91079664404053,6.07534603108868,5.61677109766657,-0.018829353739811,-0.00632560622167055,0.00889132455251662,0,0.00156226805095194,0.0012780074701757,0.0030134988983388,-0.00784317746102614,-0.00803212851405622,-0.00867293309218642,-0.000343869432283483,-0.00120806977234711,-0.000342492,0.0227352977476523,-0.055996618,0.0219559785103232,0.36,0.37,0.28,0.34,0.43,0.35,0.23,0.0599999999999996,0.0600000000000005,0.06,-0.45,-0.28,0.03,-0.07,-0.24,0.16,0.92,-0.00300085634116609,-3.64366200216182e-05,-0.005259874368432,-0.00203854777786698,-4.3569662450782e-05,0.00773522763060486,0.00347809338352612,0.00123737851945016,0.000553681800790073,0.0117637179689964,0,0,0,-0.632913505164767,0,-5.68873744020513,0.290275965796161,0.564441761967682,0,0.338409798424033,0,0,0.333890126551495,0,0.275103337189009,0.287769982761521,0.367872885746268,0.212009431880933,0.406889282033029,0.393267771287231
1968-06-01,0.00460006087227782,0.00483923946858411,0.00852173427819425,0.0070462043424051,0.0162449114002978,0.00366692459773699,0.00337619341605766,0.00379268700837443,0.00613222428257609,0.00968341983259036,0.00472788329554241,-0.00226311734182705,0.00402895507047019,0.00254893262189881,0.00324352923938243,0.00210482793189115,-0.000706733605940535,-0.195499999999996,-3,-0.0828516849999998,0.00345642155375359,0.000984969447083373,0.2,-0.299999999999999,0.113305893543945,0.0910301365845472,0.0250013022054167,-0.0637666183589891,0.174941449496331,-0.0275106498820161,0.00373275144423602,0.000404321755771875,0.000837591136998661,-0.00799648863422675,0.00208688087160525,0.00116754245603801,0.00353382232192345,0.00536041178975744,0.0050587144007519,0.00409062382459524,0.00305154757259629,0.0015564205476597,0.00686424928613683,40.5,-0.1,40.9,7.24779258176785,5.39362754635236,5.86929691313377,6.29341927884648,5.66642668811243,7.17011954344963,5.52146091786225,5.75890177387728,6.13988455222626,5.59471137960184,0.0131774580586157,-0.000960724269580382,0.00531033416927684,-0.010331125,-5.54564946773084e-05,0.000886653232845092,0.0010877564498335,0.0195849953377096,0.0201778775019105,0.00447861369687086,0.00217233687118235,-0.000992415260662405,-0.000334694999999996,0.0265176600614021,-0.06632857,0.0215540990089327,-0.0499999999999998,0.0700000000000003,-0.140000000000001,-0.19,-0.159999999999999,-0.19,-0.15,0.0100000000000007,0.04,0.18,-0.55,-0.43,-0.09,-0.22,-0.35,0.21,1,-0.00495956890431049,-0.00115838254819156,-0.00192718648611945,-0.000927988188347828,-0.00657897109804262,-0.0103360093306621,-0.00351477111464593,0.00706438921535479,0.00790668550423845,-0.0112025236896258,0.273597981887441,0.274348594575091,0.304414238122819,-0.63694482854797,0,0.729043326267886,0.57803629154991,0.374532273016204,0.584796988242298,0.337268447863925,0.527705710084359,0.247218914538871,0.664454271866832,0.865806274311431,0.547946576462532,0.573067470898492,0.322168806123857,0.177081503744514,0.221672063416634,0.430815690029585
1968-07-01,0.00608895149166244,0.00606961849475596,0.00926091338360013,0.00949749917285914,0.012483102569476,-0.00153479965121806,-0.00323060865673686,-0.00408239474796757,-0.00240125363433519,-0.00862526984635714,0.000247478919481736,-0.00972482400875263,0.000997377566589464,-0.0011525145945348,0.0110394836543195,-0.00304455429518047,0.00393025019932969,-0.641400000000004,89,0.0524543899999999,-0.00189765380496709,-0.00124779189889068,0,0.5,-0.0635134057223254,0.0182154398913417,0.0505522791628321,0.0941872150597014,-0.0186921330121521,0.0135951818200422,0.00324926221872524,0.00291525782229307,0.0045109089940123,0.00681585095281001,0.00202778684560911,0.00331556377032705,0,0.00341215143279783,0.00315813481527449,0.00311139018895012,0.0041735748898013,0.00496432915277722,0.00258279668677375,40.4,0,40.8,7.32118855673948,5.54907608489522,5.9427993751267,6.43294009273918,5.52545293913178,7.20340552108309,5.40267738187228,5.78996017089725,6.21860011969173,5.68017260901707,-0.00476505543123729,-0.00970837910756472,0.00370052642724161,-0.0103311260000001,-0.0016282041072504,-0.0013286689809604,-0.000255836266186193,-0.000136271756375539,0.00785425101214575,0.00152923284744144,-0.00550791235880066,0.00332337112637937,-3.0268e-05,-0.00199203253124036,0.0192225810000002,-0.00798038137730828,-0.04,-0.0599999999999996,-0.21,-0.23,-0.33,-0.25,-0.22,-0.04,-0.0899999999999999,0.16,-0.71,-0.61,-0.37,-0.42,-0.52,0.22,0.96,-0.0013716944899953,-0.00375614490013731,0.00226197055352484,-0.00306848536825527,0.00653597097978542,0.0102302682508149,-1.20563998384782e-05,0.00102559145201653,-0.00250974166415574,0.0127283423820188,0.272851465320434,0.273597981887441,0.303490369515425,0.953902304675891,0,-0.9732436918231,0.574714225556816,0.744882401299041,0,0.671143458798662,0.262812240626964,0.492611833605627,0.660068403135217,0.286944242795295,0.272851465320434,0.56980211146378,0.304549087795758,0.293444134333676,0.282273427922197,0.327741221966482
1968-08-01,0.00459143942397233,0.00375165073449324,0.00272758437088649,-0.0171957723394236,0.0130434288770545,0.00278732675439786,0.00937229230244396,0.00959719636094913,0.0118779867902705,0.0128610507552773,0.0113426196772926,0.00889588894849647,-0.00751650894421063,-0.0207728341139659,0.0103089409679384,0.00490899092771047,-6.6558669881811e-05,0.0527000000000015,61,0.0712215220000001,-0.00201545247935009,-0.000578452655320305,-0.2,-0.0999999999999996,-0.00121506697816809,-0.0827539610289127,-0.0806297344001097,-0.106609735058258,-0.0384662808277962,0.0159235008652203,0.00298997701792914,0.000940039013695326,0.00166555668083479,0.00911368942221102,-0.000602426152561009,-0.0030463243700023,0.00324012398703211,0.00398793254366403,0.0047185797019953,0.00263709142198998,0.00549510749394422,0.00678596064885362,0.00199501313051975,40.3,-0.2,40.7,7.30988148582479,5.53733426701854,5.83188247728352,6.41836493593621,5.65948221575962,7.21303165983487,5.50125821054473,5.8171111599632,6.17586727010576,5.68697535633982,-0.00526792062760784,0.0109957374442899,0.00834186574383899,0.041324503,0.00100995406780413,0.00142696082749971,0.00408554669788241,-0.011605546120308,-0.02,-0.0100070684618361,-0.00175025334423395,-0.00319745436160002,-0.000436791999999991,-0.0220763967925901,0.0804364469999999,-0.0255563329938635,0,-0.31,-0.22,-0.18,-0.220000000000001,-0.0999999999999996,-0.0800000000000001,-0.220000000000001,-0.16,-0.15,-0.94,-0.8,-0.6,-0.53,-0.61,-0.01,0.79,0.00181302639035641,-0.00226865183670633,0.000460145162999526,-0.000931706021000456,-0.00328393559340801,-0.00768897082214215,-0.00346620797648622,-0.00759508176195745,0.000134246107361236,0.0182443819099154,0.272109011436061,0.272851465320434,0,0.315956029036846,0,-0.24479816386398,0.286123228103197,0.55504305306493,0.291121020745866,0.333890126551495,0.52356140539449,0.245398896156646,0.655740054615928,0.571430126343841,0.272109011436061,0.283688133519977,0.408298956098374,0.313451805989917,0.454663418864554,0.404292262706285
1968-09-01,0.00469676159845633,0.00519178958093924,-0.00140548160873477,0.0138990518198874,-0.0215062051910309,0.00378037746137094,0.00352832939783188,0.0049940443435772,0.00396814586224448,0.0102477364913081,0.00111855186091336,0.0106908780499881,0.00408899652432915,0.00278128567898772,0.00843456664122844,0.000542086879184112,-0.00419568396134551,-0.324299999999994,70,0.0643762990000001,0.000596185697785856,0.00169497133507157,-0.1,-0.100000000000001,-0.069861681272271,0.0206993160131503,-0.0468835858988506,0.012422519998557,-0.147635998806065,-0.0430394294811087,0.00225123254988446,0.0017881095510841,0.00299102914911575,0.0116381878063336,-0.000109571029529576,-0.00026923940032475,0.00014063708623091,0.00247627035326303,0.00343130278480075,0.00253744411428514,0.00384995609824834,0.00337578961064544,0.00207391504920729,40.5,0.3,40.9,7.34987370473834,5.59842195899838,5.89164421182577,6.42162226780652,5.73657229747919,7.28892769452126,5.4553211153577,5.97380961186926,6.25766758788264,5.75257263882563,0.0565446811057324,0.0100926915127442,0.00456830400832864,-0.0206622519999999,-0.00211955491159976,0.000674963510365778,0.0047666047223105,0.00383877630716567,0.00392156862745098,0.00441224092472847,0.00406962010480871,0.0017634934682409,-8.06050000000114e-05,0.0319971130793375,-0.0836679069999997,0.0279100680673428,-0.25,-0.0599999999999996,0.100000000000001,0.0199999999999996,0.0200000000000005,-0.0199999999999996,0.04,-0.0499999999999998,-0.0300000000000002,0.04,-0.59,-0.53,-0.33,-0.3,-0.32,0.19,1.01,-0.00120831895728624,-0.00129395438747082,-0.00154860342761798,0.000372786584000265,0.00644109381928226,0.00252200452787399,0.0103271141558496,-0.017512778169273,-0.0106334327589028,0.0022888341758911,0.542006746933898,0.543479598595686,0.302572091653719,0.628932890756406,0,0.24479816386398,0.285306898240645,0.551979322359797,0,0.664454271866832,0.260756340708079,0.24479816386398,0.326264563481615,0.284495213223135,0.271370587159625,0.282885620047768,0.346296896846443,0.411960814329504,0.256883446182954,0.394936045914251
1968-10-01,0.00170212682654736,0.0014520496248096,0.00166081162416498,0.0134516505192863,0.0276631371162814,0.0019825382438956,0.00244760561652813,0.00224814467248979,0.00630083783574475,0.0131505130276586,0.00316331650328205,0.00855887099003994,0.0011673193120183,0.0135725853802908,-0.00417749541959456,0.00627296503309172,-0.00455119903185075,0.173400000000001,179,0.0650954619999999,0.000697213077536674,0.000682432636265773,0,0.200000000000001,-0.0177577833007057,0.0227857959265885,0.0289113434944204,0.0363676441708751,0.0150378773645405,-0.0265267543334282,0.00345468803197591,0.00129438300560025,-0.0792134514687879,0.00950057527484738,0.00224380994400519,0.00170395987598404,0.00308902239451925,0.00450236701522222,0.00349377794526795,0.0033014022364668,0.00447060899647589,0.00580420141759674,0.0028136397244527,40.5,0,41,7.35819375273303,5.39362754635236,5.96614673912369,6.48616078894409,5.71373280550937,7.2591161280971,5.48893772615669,5.8805329864007,6.25575004175337,5.7037824746562,0.0464121207690056,0.0136129336217437,0.00810613675647787,-0.010331125,0.00204217067202528,-0.000416175499431404,0.00152052740902242,0.0151371251518402,0.019515931372549,0.0038447996415627,0.00297794716289257,0.00454464065275317,0.00089072200000001,0.0243795594771505,-0.059198351,0.0168543548653726,0.13,-0.0200000000000005,0.159999999999999,0.16,0.12,0.0699999999999994,0.12,0.12,0.0499999999999998,-0.11,-0.56,-0.5,-0.34,-0.36,-0.33,0.18,0.93,-0.00081411446293167,-0.00183013922853981,0.00096292737339343,-0.000279576908768508,-0.00648285357541134,0.00498703389695465,-0.00350114908544974,0.0134856505323988,0.00653612852142338,-0.00731484751931877,0,0.270636159774273,0.301659353942574,0.625002034517141,0,0.487805845343336,0.568183346743112,0.548949228477147,0.290275965796161,0.660068403135217,0.51948168771041,0,0.649352931054814,0.283688133519977,0.54054185669079,0.563381771825622,0.438020849256127,0.340776410264354,0.493230723997007,0.43186617596378
1968-11-01,0.00451931821841889,0.00457991956588089,0.00551620187727497,0.0085856553130963,0.0244286420059936,0.0128523450677616,0.0108760073825875,0.00904505198452021,0.0129446935976323,0.0229677709522438,0.00836521171367188,0.000717881961488143,0.015851066184366,0.016334932256568,0.00757306703885874,0.0141088191596208,0.00797147019740807,0.858599999999996,1,-0.012890523,0.00374394892243046,0.00353593265120544,0,-0.300000000000001,0.0554981112835531,-0.0395712126186023,-0.0781015876851923,-0.108894088239137,-0.0226424767497599,-0.0140771138908367,0.0038197642754767,0.00413968675577081,0.0778852095335152,-0.00114678911650579,0.00289309407830274,0.00500537333907047,-0.000420668869695717,0.00366482398671053,0.00355555930133278,0.00396575830634127,0.00297403228474913,0.00455858561794997,0.000495703909686895,40.2,0.0999999999999996,40.9,7.39633529380081,5.31320597904179,5.93489419561959,6.58063913728495,5.78996017089725,7.26961674960817,5.31811999384422,5.99146454710798,6.19440539110467,5.8348107370626,-0.037377694240817,0.00245178596398965,0.00406072307363381,-0.0206622520000002,0.00353291652418086,0.00137202590728602,0.00574442131348363,-0.0114852297298484,-0.0234375,0.00722421696445785,-0.000387625601429242,-0.00392754802855322,2.89379999999784e-05,0.015296665375474,-0.0318507340000003,0.0105222570106718,-0.0899999999999999,0.12,0.100000000000001,0.19,0.18,0.11,0.12,0.100000000000001,0.17,0.1,-0.37,-0.22,-0.07,-0.16,-0.12,0.37,1.19,0.000604834038026025,-0.00125416256586419,-0.00163333718648584,0.000279576908768508,0.00635917538590225,-0.000100005000333248,-4.6278085021223e-05,0.000653786464081207,0.000117553820645711,-0.0125595869080479,0.269905696916517,0,0,2.15724852541275,0,0.243013485329158,0.282885620047768,0.182315456151461,0.57803629154991,0.655740054615928,0.258732356495095,0.9732436918231,0.323102058144675,0.564973254211898,0.537635703638006,0.560225554866944,0.338151399394304,0.389725914009009,0.282741387459895,0.361025087755662
1968-12-01,0.00405721271831716,0.00403606795924638,-0.00245731598464616,-0.00931731809939507,-0.0144730419100476,0.00315254198802783,0.00177473363443958,-0.00135617968588475,-0.00557568718919166,0.0087848686153893,-0.012185634217575,0.0104806273526261,0.00521011812277639,0.00322184631245381,-0.00144384172146772,8.80385829660213e-05,0.0140484952837125,-0.361800000000002,-57,-0.00590347399999991,0.00320157579106883,0.00370583439922711,0,0.0999999999999996,-0.0423140046914163,0.0408219945202548,-0.0169495583137733,-0.168261571225656,0.199976492032675,0.0841446765075542,0.00381967013393769,0.0046533355256404,-0.00232867703368722,0.0114091368778499,0.00348242815752364,0.00471426267797703,0.00154158814076766,0.00341557532145131,0.00287961213493837,0.000950672442300515,0.00398904946409395,0.0036319652515644,0.003133764728533,40.3,-0.0999999999999996,40.7,7.34471905414967,5.40267738187228,5.91079664404053,6.46769872610435,5.74620319054015,7.23633934275434,5.41164605185504,5.75574221358691,6.27852142416584,5.75574221358691,-0.00436803020814835,0.00641945718256842,0.00417242334220624,0.0206622520000002,-0.00313903239832403,-0.000778313730070757,0.00213782777598137,0.00732441405598294,0.00763358778625954,0.000513604391575662,-0.000757422068901725,0.00195613826273533,0.000610652000000017,0.0103823490422181,-0.0174373059999997,0.00527715574805976,0.199999999999999,0.25,0.51,0.46,0.44,0.46,0.33,0.26,0.220000000000001,0.15,-0.06,0.04,0.17,0.1,0.01,0.43,1.21,-0.000139544619618404,-0.00053714192354537,-0.000670859563944415,0,-0.00639987625487159,-0.0099503308531681,-0.00340700250673942,0.00175565227764807,0.0103692156835322,0.0138898625264465,0,0,0.600602406021133,-1.22700925918142,0,0.725517088117167,0.563381771825622,0.54496047675654,-0.57803629154991,0.651468102119379,0.258064659349166,-0.485437846479764,0.643089033029032,0.281294137661492,0,0.278940208757872,0.206690310189162,-0.213865965482807,0.101776470665449,0.413192109782345
1969-01-01,0.000909391178282704,0.000261519955461864,0.00806950026159514,2.41961110489797e-05,0.0107266798527466,0.00603196898317959,0.00664337501861079,0.00690298261876832,0.00531345330205779,-0.00249448975049882,0.0085432745031806,0.0138674414202615,0.00490254748537211,0.00344457463295722,0.0177700246740597,0.0060067983172587,-0.0557077046835661,0.171599999999998,154,0.04007753,0.000754783475883869,0.000351601417841962,0,-0.0999999999999996,0.0175272257089603,-0.0189280098855189,-0.0347861160854155,0.090060823918181,-0.207639364778244,-0.0409264277092181,0.00275440554278106,0.00119308027673881,0.000499458929886565,0.00226628992182576,0.00119428926849352,0.00469214264425588,-0.0043505787518221,0.0035108035975373,0.00125262514997182,0.00214336099691614,0.00284160692900137,0.00482219138176454,0.00525582223258247,40.5,0,40.8,7.47816969415979,5.62762111369064,6.14846829591765,6.62936325343745,5.57972982598622,7.28550654852279,5.47646355193151,5.96100533962327,6.24804287450843,5.75257263882563,0.024707017926934,0.00409151010455133,0.00568491815524119,0,-0.000553445210474734,-0.00339213917955927,0.00163173125196714,0.0177375172526082,0.0264573213046495,-0.00847490388552874,0.000346711107242825,-0.00377915850862021,0.000223443999999989,-0.0431721718652094,0.136978735,-0.0486037746811387,0.28,0.36,0.18,0.220000000000001,0.149999999999999,0.13,0.00999999999999979,0.14,0.0899999999999999,0.23,-0.16,-0.02,0.04,-0.05,-0.26,0.29,1.02,0.00487251248228371,0.00021483552523538,0.00117370905492897,-0.000279576908768508,0.00313959443198586,0.00739830748144499,0.00333875010934759,-0.0138209433286747,-0.0213584564843199,-0.0283513879536912,0.269179166571165,0.539084863487682,0.597016698650421,0.615386557437825,0,3.31783986973186,0.28050509276083,0.542006746933854,0.57803629154991,0.32414939241705,0.257400399517271,0,0.638979809877105,0.560225554866944,0.267737777071675,0.278164296187677,0.390456027513686,0.175551224154447,0.39225690019622,0.457108825797681
1969-02-01,0.00465651358150687,0.00412296393241185,0.00633378095268489,0.0015563716914464,0.00723724975751239,0.00637829166149428,0.00345518762977193,0.00355452875478379,0.00816439244816847,-0.000684545676204351,0.0119007917268767,-0.000402944600569999,0.0107057066715339,0.0137922145504654,0.00929610824596949,0.00804829482158009,0.0569443275060788,0.367800000000003,-4,0.0120918049999998,0.0062178184803745,0.00677344089165999,0,-0.199999999999999,-0.074801213082698,0.0947309733010195,0.0545328790202504,0.150727191375737,-0.122602322092332,0.0232268506098166,0.0037373011345192,0.00488998529419149,0.000166430889957603,0.011534802248466,0.00379054983564586,0.00273429056792907,0.00547024296956522,0.00317904235135202,0.00323482122983698,0.00213877682434038,0.0029589949848301,0.00479904940246634,0.00122784773744655,40.1,-0.2,40.4,7.44132038971762,5.3890717298165,6.32793678372919,6.50578406012823,5.54517744447956,7.30988148582479,5.49306144334055,6.04737217904628,6.26339826259162,5.71702770140622,0.0266557597179098,0.00973107368128545,0.00862511681365419,0,-0.0035489448974122,0.000155586823723297,0.00175427649776339,-0.0614354771865342,-0.0633949383949384,0.00201007303001166,0.00100056526786307,0.00349213824605155,0.000402983999999995,-0.00491401480242892,0.0247271319999998,-0.0131036067156551,0.31,0.0899999999999999,-0.0199999999999996,0.0199999999999996,0.0700000000000003,0.0899999999999999,0.15,0.0700000000000003,-0.0200000000000005,0.01,-0.49,-0.31,-0.2,-0.27,-0.42,0.05,0.69,4.62909385570143e-05,-0.000393667518084229,0.00184162114664954,0.00158323665202059,-3.95561796695532e-05,-0.00739830748144499,-0.00337253332247212,0.00511798678788722,0.0048825998006059,-0.0106451457582546,0,-0.269179166571165,0.297177038915741,-0.924505814405086,0,1.15876151723882,0.279720462106114,0.359712618084984,1.43063956512379,0.966191091173707,0.256739550524587,1.20920457650286,0.317965291737954,0.557104504945549,0.533334597536239,0.277392688272515,0.254061057222676,0.386893204461014,0.0690623660590806,0.33389012655145
